No.;Fecha;Núm. Tickets;Hora entrada;1° peso;Hora Salida;2° peso;Neto (kg);Matrícula;Mes;Año
1;1/2/2025;36720SP;10:36:10 AM;26170;10:49:23 AM;16380;9790;AM-F-PP587082;ENERO;2025
2;1/2/2025;36768SP;1:04:56 PM;23600;1:40:09 PM;15440;8160;AM-F-L502505;ENERO;2025
3;1/2/2025;36796SP;2:05:15 PM;24700;2:54:32 PM;16550;8150;AM-F-PP587082;ENERO;2025
4;1/2/2025;36831SP;3:32:04 PM;29040;4:04:59 PM;19600;9440;AM-F-L485345;ENERO;2025
5;1/2/2025;36835SP;3:38:49 PM;26060;4:17:59 PM;16060;10000;AM-F-L013939;ENERO;2025
6;1/2/2025;36879SP;5:49:07 PM;27470;6:13:00 PM;16090;11380;AM-F-L464762;ENERO;2025
7;1/2/2025;36881SP;5:54:09 PM;25600;6:11:36 PM;16530;9070;AM-F-PP587082;ENERO;2025
8;1/2/2025;36888SP;6:24:00 PM;25240;6:43:42 PM;15380;9860;AM-F-L502505;ENERO;2025
9;1/3/2025;36958SP;8:59:25 AM;29360;9:21:26 AM;19550;9810;AM-F-L485345;ENERO;2025
10;1/3/2025;36969SP;9:46:41 AM;25270;10:04:08 AM;16480;8790;AM-F-PP587082;ENERO;2025
11;1/3/2025;36988SP;10:24:55 AM;25760;10:56:29 AM;15330;10430;AM-F-L502505;ENERO;2025
12;1/3/2025;37076SP;2:00:56 PM;25430;2:49:21 PM;16640;8790;AM-F-L013939;ENERO;2025
13;1/3/2025;37077SP;2:10:44 PM;25010;2:47:04 PM;16640;8370;AM-F-L439346;ENERO;2025
14;1/3/2025;37084SP;2:33:46 PM;24620;3:04:56 PM;15270;9350;AM-F-L502505;ENERO;2025
15;1/3/2025;37165SP;5:54:18 PM;27410;6:13:21 PM;15260;12150;AM-F-L502505;ENERO;2025
16;1/3/2025;37173SP;6:11:54 PM;30140;6:29:45 PM;16600;13540;AM-F-L439346;ENERO;2025
17;1/3/2025;37191SP;6:59:30 PM;26800;7:17:55 PM;16590;10210;AM-F-L013939;ENERO;2025
18;1/3/2025;37197SP;7:24:54 PM;27960;7:46:10 PM;16140;11820;AM-F-L464762;ENERO;2025
19;1/3/2025;37198SP;7:26:16 PM;32290;7:48:16 PM;19660;12630;AM-F-L485345;ENERO;2025
20;1/4/2025;37258SP;9:29:49 AM;25780;9:53:55 AM;16010;9770;AM-F-F019140;ENERO;2025
21;1/4/2025;37263SP;9:50:28 AM;22330;10:13:54 AM;16400;5930;AM-F-PP587082;ENERO;2025
22;1/4/2025;37275SP;10:14:59 AM;24670;11:05:51 AM;15400;9270;AM-F-L502505;ENERO;2025
23;1/4/2025;37288SP;11:00:36 AM;27920;11:29:22 AM;16560;11360;AM-F-L439346;ENERO;2025
24;1/4/2025;37347SP;12:53:26 PM;28490;1:19:22 PM;17070;11420;AM-F-L476946;ENERO;2025
25;1/4/2025;37359SP;1:08:36 PM;26980;1:39:26 PM;16630;10350;AM-F-L013939;ENERO;2025
26;1/4/2025;37361SP;1:11:51 PM;26690;1:44:03 PM;16000;10690;AM-F-F019140;ENERO;2025
27;1/4/2025;37362SP;1:14:31 PM;32940;1:48:11 PM;19510;13430;AM-F-L485345;ENERO;2025
28;1/4/2025;37384SP;1:49:56 PM;23550;2:11:46 PM;16390;7160;AM-F-PP587082;ENERO;2025
29;1/4/2025;37403SP;2:28:07 PM;26000;3:28:22 PM;16680;9320;AM-F-L439346;ENERO;2025
30;1/4/2025;37443SP;4:24:29 PM;28090;5:10:06 PM;16660;11430;AM-F-L013939;ENERO;2025
31;1/4/2025;37448SP;4:41:48 PM;23970;5:20:04 PM;16420;7550;AM-F-PP587082;ENERO;2025
32;1/4/2025;37481SP;6:18:10 PM;29510;7:03:42 PM;16720;12790;AM-F-L439346;ENERO;2025
33;1/5/2025;37534SP;10:08:37 AM;25170;10:29:33 AM;16600;8570;AM-F-PP587082;ENERO;2025
34;1/5/2025;37535SP;10:11:38 AM;30400;11:21:55 AM;15980;14420;AM-F-F019140;ENERO;2025
35;1/5/2025;37545SP;10:42:06 AM;27730;11:18:07 AM;16510;11220;AM-F-L013939;ENERO;2025
36;1/5/2025;37546SP;10:44:47 AM;26740;11:09:45 AM;16140;10600;AM-F-L464762;ENERO;2025
37;1/5/2025;37553SP;10:59:18 AM;32330;11:17:03 AM;19490;12840;AM-F-L485345;ENERO;2025
38;1/5/2025;37556SP;11:08:07 AM;28580;11:28:13 AM;17060;11520;AM-F-L502505;ENERO;2025
39;1/5/2025;37562SP;11:33:57 AM;28500;11:51:52 AM;16500;12000;AM-F-L476946;ENERO;2025
40;1/5/2025;37563SP;11:35:11 AM;29790;11:56:03 AM;16440;13350;AM-F-L439346;ENERO;2025
41;1/5/2025;37575SP;12:30:00 PM;26530;12:47:14 PM;16570;9960;AM-F-PP587082;ENERO;2025
42;1/5/2025;37594SP;1:25:02 PM;28190;1:54:36 PM;16130;12060;AM-F-L464762;ENERO;2025
43;1/5/2025;37605SP;1:49:55 PM;29340;2:07:53 PM;16460;12880;AM-F-L013939;ENERO;2025
44;1/5/2025;37608SP;1:57:30 PM;34510;2:14:22 PM;19650;14860;AM-F-L485345;ENERO;2025
45;1/5/2025;37618SP;2:55:08 PM;30660;3:14:23 PM;16530;14130;AM-F-L476946;ENERO;2025
46;1/5/2025;37625SP;3:07:05 PM;28480;3:21:58 PM;16720;11760;AM-F-L502505;ENERO;2025
47;1/5/2025;37628SP;3:13:47 PM;26690;3:29:38 PM;16480;10210;AM-F-PP587082;ENERO;2025
48;1/5/2025;37633SP;3:45:01 PM;31880;4:13:15 PM;16470;15410;AM-F-L439346;ENERO;2025
49;1/5/2025;37640SP;4:21:07 PM;30300;4:38:53 PM;16090;14210;AM-F-L464762;ENERO;2025
50;1/5/2025;37643SP;4:25:13 PM;22590;4:44:08 PM;12940;9650;AM-F-F019140;ENERO;2025
51;1/5/2025;37647SP;4:36:19 PM;29900;4:56:00 PM;16400;13500;AM-F-L013939;ENERO;2025
52;1/5/2025;37654SP;5:10:06 PM;36860;5:37:05 PM;19600;17260;AM-F-L485345;ENERO;2025
53;1/6/2025;37679SP;9:13:29 AM;30920;9:27:59 AM;16060;14860;AM-F-L464762;ENERO;2025
54;1/6/2025;37686SP;9:41:25 AM;33870;9:57:46 AM;16970;16900;AM-F-L502505;ENERO;2025
55;1/6/2025;37690SP;9:50:06 AM;34570;10:10:07 AM;19560;15010;AM-F-L485345;ENERO;2025
56;1/6/2025;37726SP;11:31:46 AM;26350;11:45:51 AM;16390;9960;AM-F-PP587082;ENERO;2025
57;1/6/2025;37736SP;11:59:53 AM;28560;12:15:23 PM;16230;12330;AM-F-L464762;ENERO;2025
58;1/6/2025;37746SP;12:29:24 PM;27180;12:43:54 PM;16730;10450;AM-F-L476946;ENERO;2025
59;1/6/2025;37757SP;12:58:51 PM;27460;1:20:24 PM;17150;10310;AM-F-L502505;ENERO;2025
60;1/6/2025;37761SP;1:04:14 PM;30420;1:22:10 PM;19510;10910;AM-F-L485345;ENERO;2025
61;1/6/2025;37769SP;1:25:05 PM;26510;1:43:46 PM;16630;9880;AM-F-L013939;ENERO;2025
62;1/6/2025;37783SP;1:48:12 PM;26130;2:26:48 PM;16040;10090;AM-F-F019140;ENERO;2025
63;1/6/2025;37784SP;1:49:32 PM;25040;2:04:50 PM;16350;8690;AM-F-PP587082;ENERO;2025
64;1/6/2025;37808SP;2:32:53 PM;27180;2:44:41 PM;16180;11000;AM-F-L464762;ENERO;2025
65;1/6/2025;37820SP;3:13:46 PM;28480;3:31:28 PM;16710;11770;AM-F-L476946;ENERO;2025
66;1/6/2025;37822SP;3:34:25 PM;31530;3:56:16 PM;17090;14440;AM-F-L502505;ENERO;2025
67;1/6/2025;37826SP;3:42:53 PM;31810;3:59:53 PM;18380;13430;AM-F-L485345;ENERO;2025
68;1/6/2025;37837SP;4:02:13 PM;25340;4:17:58 PM;16300;9040;AM-F-PP587082;ENERO;2025
69;1/6/2025;37856SP;4:53:25 PM;29990;5:13:39 PM;16590;13400;AM-F-L013939;ENERO;2025
70;1/6/2025;37858SP;4:57:10 PM;28820;5:20:18 PM;16240;12580;AM-F-L464762;ENERO;2025
71;1/6/2025;37861SP;5:11:02 PM;29470;5:34:15 PM;15980;13490;AM-F-F019140;ENERO;2025
72;1/7/2025;37906SP;8:54:54 AM;29390;9:13:31 AM;17070;12320;AM-F-L502505;ENERO;2025
73;1/7/2025;37911SP;9:22:45 AM;29910;9:40:48 AM;16650;13260;AM-F-L476946;ENERO;2025
74;1/7/2025;37916SP;9:34:51 AM;30250;9:51:47 AM;16130;14120;AM-F-L464762;ENERO;2025
75;1/7/2025;37927SP;10:10:55 AM;31210;10:40:33 AM;18340;12870;AM-F-L485345;ENERO;2025
76;1/7/2025;37939SP;10:33:42 AM;29400;11:09:16 AM;15960;13440;AM-F-F019140;ENERO;2025
77;1/7/2025;37945SP;10:49:50 AM;32600;11:18:52 AM;17030;15570;AM-F-L439346;ENERO;2025
78;1/7/2025;37964SP;11:19:53 AM;30410;11:53:12 AM;16550;13860;AM-F-L013939;ENERO;2025
79;1/7/2025;37988SP;12:15:53 PM;28370;12:43:30 PM;16510;11860;AM-F-PP587082;ENERO;2025
80;1/7/2025;37989SP;12:16:50 PM;28370;12:44:47 PM;17010;11360;AM-F-L502505;ENERO;2025
81;1/7/2025;38025SP;1:50:14 PM;26830;2:07:06 PM;16610;10220;AM-F-L476946;ENERO;2025
82;1/7/2025;38062SP;3:04:18 PM;30180;3:34:07 PM;15880;14300;AM-F-F019140;ENERO;2025
83;1/7/2025;38072SP;3:22:04 PM;25830;3:45:45 PM;16970;8860;AM-F-L439346;ENERO;2025
84;1/7/2025;38095SP;4:32:12 PM;25690;5:04:13 PM;16680;9010;AM-F-L013939;ENERO;2025
85;1/7/2025;38101SP;4:42:50 PM;24380;5:01:40 PM;16450;7930;AM-F-PP587082;ENERO;2025
86;1/7/2025;38118SP;5:21:34 PM;28080;5:46:23 PM;16590;11490;AM-F-L476946;ENERO;2025
87;1/7/2025;38133SP;5:53:13 PM;31220;6:19:08 PM;18560;12660;AM-F-L485345;ENERO;2025
88;1/7/2025;38149SP;6:37:55 PM;27180;7:00:14 PM;16030;11150;AM-F-L464762;ENERO;2025
89;1/7/2025;38150SP;6:40:35 PM;29940;7:13:48 PM;16950;12990;AM-F-L439346;ENERO;2025
90;1/7/2025;38154SP;6:46:41 PM;26820;7:07:42 PM;16990;9830;AM-F-L502505;ENERO;2025
91;1/7/2025;38158SP;7:00:55 PM;26650;7:28:02 PM;16080;10570;AM-F-F019140;ENERO;2025
92;1/8/2025;38212SP;8:52:38 AM;24800;9:10:52 AM;16420;8380;AM-F-PP587082;ENERO;2025
93;1/8/2025;38220SP;9:20:28 AM;32540;9:44:45 AM;18510;14030;AM-F-L485345;ENERO;2025
94;1/8/2025;38223SP;9:32:49 AM;26830;9:49:00 AM;16540;10290;AM-F-L476946;ENERO;2025
95;1/8/2025;38225SP;9:35:51 AM;29380;9:50:18 AM;16480;12900;AM-F-L013939;ENERO;2025
96;1/8/2025;38240SP;10:10:04 AM;29710;10:35:14 AM;16910;12800;AM-F-L502505;ENERO;2025
97;1/8/2025;38275SP;11:17:05 AM;29080;11:51:24 AM;16010;13070;AM-F-F019140;ENERO;2025
98;1/8/2025;38277SP;11:20:08 AM;31810;2:32:03 PM;16870;14940;AM-F-L439346;ENERO;2025
99;1/8/2025;38304SP;12:19:37 PM;26200;12:55:09 PM;16360;9840;AM-F-PP587082;ENERO;2025
100;1/8/2025;38318SP;12:51:44 PM;26990;1:23:16 PM;16470;10520;AM-F-L476946;ENERO;2025
101;1/8/2025;38325SP;1:00:33 PM;26780;2:30:15 PM;16390;10390;AM-F-L013939;ENERO;2025
102;1/8/2025;38347SP;1:47:05 PM;28780;2:17:39 PM;17080;11700;AM-F-L502505;ENERO;2025
103;1/8/2025;38378SP;3:03:42 PM;28110;3:48:09 PM;15960;12150;AM-F-F019140;ENERO;2025
104;1/8/2025;38401SP;3:53:43 PM;29300;4:21:06 PM;18450;10850;AM-F-L485345;ENERO;2025
105;1/8/2025;38404SP;3:58:08 PM;26900;4:25:21 PM;16330;10570;AM-F-PP587082;ENERO;2025
106;1/8/2025;38426SP;4:34:31 PM;26590;5:04:59 PM;16150;10440;AM-F-L464762;ENERO;2025
107;1/8/2025;38443SP;5:16:15 PM;27790;8:14:36 PM;17040;10750;AM-F-L502505;ENERO;2025
108;1/8/2025;38448SP;5:27:07 PM;27180;5:59:21 PM;16430;10750;AM-F-L476946;ENERO;2025
109;1/8/2025;38457SP;6:04:54 PM;27170;7:27:28 PM;16370;10800;AM-F-L013939;ENERO;2025
110;1/8/2025;38458SP;6:05:45 PM;26730;7:28:35 PM;16880;9850;AM-F-L439346;ENERO;2025
111;1/8/2025;38479SP;6:53:35 PM;26650;7:25:25 PM;15940;10710;AM-F-F019140;ENERO;2025
112;1/8/2025;38493SP;7:48:43 PM;26330;8:12:03 PM;16580;9750;AM-F-PP587082;ENERO;2025
113;1/8/2025;38495SP;7:55:25 PM;33220;8:13:16 PM;18500;14720;AM-F-L485345;ENERO;2025
114;1/9/2025;38528SP;8:39:22 AM;24720;9:00:28 AM;16090;8630;AM-F-L464762;ENERO;2025
115;1/9/2025;38537SP;9:43:33 AM;31290;10:03:00 AM;18340;12950;AM-F-L485345;ENERO;2025
116;1/9/2025;38540SP;9:49:13 AM;31070;10:07:54 AM;16970;14100;AM-F-L502505;ENERO;2025
117;1/9/2025;38541SP;9:50:55 AM;30040;10:04:34 AM;16670;13370;AM-F-L476946;ENERO;2025
118;1/9/2025;38545SP;9:58:30 AM;26600;10:22:28 AM;16470;10130;AM-F-PP587082;ENERO;2025
119;1/9/2025;38562SP;10:28:48 AM;29430;10:53:11 AM;15850;13580;AM-F-F019140;ENERO;2025
120;1/9/2025;38564SP;10:31:31 AM;29530;10:51:55 AM;16300;13230;AM-F-L013939;ENERO;2025
121;1/9/2025;38603SP;11:57:43 AM;24000;12:33:02 PM;16000;8000;AM-F-L464762;ENERO;2025
122;1/9/2025;38626SP;12:47:28 PM;27130;1:17:43 PM;16600;10530;AM-F-L476946;ENERO;2025
123;1/9/2025;38637SP;1:08:33 PM;30580;1:35:02 PM;18520;12060;AM-F-L485345;ENERO;2025
124;1/9/2025;38638SP;1:10:02 PM;30050;1:42:38 PM;16950;13100;AM-F-L502505;ENERO;2025
125;1/9/2025;38655SP;1:54:22 PM;27540;2:13:57 PM;15830;11710;AM-F-F019140;ENERO;2025
126;1/9/2025;38691SP;3:12:28 PM;23720;3:33:14 PM;16380;7340;AM-F-L439346;ENERO;2025
127;1/9/2025;38719SP;4:26:22 PM;28800;4:49:07 PM;16280;12520;AM-F-L013939;ENERO;2025
128;1/9/2025;38722SP;4:31:30 PM;26890;4:47:06 PM;16620;10270;AM-F-L476946;ENERO;2025
129;1/9/2025;38764SP;6:25:51 PM;30950;6:40:53 PM;16140;14810;AM-F-L464762;ENERO;2025
130;1/9/2025;38769SP;6:37:03 PM;25800;6:53:12 PM;16380;9420;AM-F-PP587082;ENERO;2025
131;1/10/2025;38840SP;9:14:04 AM;35090;9:38:49 AM;18440;16650;AM-F-L485345;ENERO;2025
132;1/10/2025;38851SP;9:50:58 AM;28370;10:17:08 AM;16310;12060;AM-F-L439346;ENERO;2025
133;1/10/2025;38864SP;10:13:38 AM;27510;10:44:19 AM;15980;11530;AM-F-F019140;ENERO;2025
134;1/10/2025;38870SP;10:29:12 AM;30430;11:04:40 AM;16540;13890;AM-F-L476946;ENERO;2025
135;1/10/2025;38876SP;10:48:49 AM;29670;11:31:21 AM;16280;13390;AM-F-L013939;ENERO;2025
136;1/10/2025;38893SP;11:25:20 AM;27360;11:54:38 AM;16350;11010;AM-F-PP587082;ENERO;2025
137;1/10/2025;38976SP;2:03:20 PM;26660;2:22:06 PM;16640;10020;AM-F-L476946;ENERO;2025
138;1/10/2025;38977SP;2:07:46 PM;27030;2:37:05 PM;15940;11090;AM-F-F019140;ENERO;2025
139;1/10/2025;38999SP;3:08:14 PM;25290;3:39:35 PM;16210;9080;AM-F-L013939;ENERO;2025
140;1/10/2025;39057SP;4:42:10 PM;28450;5:07:55 PM;17070;11380;AM-F-L502505;ENERO;2025
141;1/10/2025;39066SP;5:28:45 PM;26810;5:51:20 PM;16470;10340;AM-F-L476946;ENERO;2025
142;1/10/2025;39071SP;5:39:45 PM;23800;5:59:04 PM;16450;7350;AM-F-L439346;ENERO;2025
143;1/10/2025;39089SP;6:19:06 PM;26780;6:40:05 PM;16050;10730;AM-F-L464762;ENERO;2025
144;1/10/2025;39099SP;6:52:04 PM;24530;7:16:22 PM;15910;8620;AM-F-F019140;ENERO;2025
145;1/10/2025;39117SP;7:36:02 PM;24670;7:51:36 PM;16500;8170;AM-F-PP587082;ENERO;2025
146;1/11/2025;39146SP;7:05:10 AM;31190;7:24:29 AM;18360;12830;AM-F-L485345;ENERO;2025
147;1/11/2025;39148SP;7:57:08 AM;23390;8:23:50 AM;15570;7820;AM-F-L502505;ENERO;2025
148;1/11/2025;39150SP;8:03:49 AM;27410;8:25:34 AM;16150;11260;AM-F-L013939;ENERO;2025
149;1/11/2025;39169SP;9:27:55 AM;25470;9:51:25 AM;16470;9000;AM-F-L476946;ENERO;2025
150;1/11/2025;39174SP;9:41:44 AM;24070;10:00:06 AM;16600;7470;AM-F-L439346;ENERO;2025
151;1/11/2025;39181SP;10:01:02 AM;24580;10:18:04 AM;16030;8550;AM-F-L464762;ENERO;2025
152;1/11/2025;39202SP;10:44:40 AM;28130;11:06:29 AM;15900;12230;AM-F-F019140;ENERO;2025
153;1/11/2025;39217SP;11:24:01 AM;24320;11:57:20 AM;15530;8790;AM-F-L502505;ENERO;2025
154;1/11/2025;39226SP;11:50:41 AM;26900;12:15:29 PM;16140;10760;AM-F-L013939;ENERO;2025
155;1/11/2025;39246SP;12:58:01 PM;26400;1:23:40 PM;16380;10020;AM-F-L439346;ENERO;2025
156;1/11/2025;39268SP;1:33:35 PM;26070;1:54:19 PM;16290;9780;AM-F-L464762;ENERO;2025
157;1/11/2025;39280SP;2:03:32 PM;30950;2:24:04 PM;16690;14260;AM-F-L476946;ENERO;2025
158;1/11/2025;39297SP;2:38:51 PM;29120;3:01:04 PM;16070;13050;AM-F-F019140;ENERO;2025
159;1/11/2025;39310SP;3:09:50 PM;25120;3:29:58 PM;16070;9050;AM-F-L013939;ENERO;2025
160;1/11/2025;39312SP;3:20:34 PM;23750;3:47:11 PM;15390;8360;AM-F-L502505;ENERO;2025
161;1/11/2025;39331SP;4:04:21 PM;29020;4:21:26 PM;16350;12670;AM-F-L439346;ENERO;2025
162;1/11/2025;39350SP;4:55:30 PM;26820;5:14:16 PM;16250;10570;AM-F-L464762;ENERO;2025
163;1/11/2025;39361SP;5:29:14 PM;28640;5:47:21 PM;16580;12060;AM-F-L476946;ENERO;2025
164;1/11/2025;39373SP;6:06:58 PM;30510;6:45:45 PM;16030;14480;AM-F-F019140;ENERO;2025
165;1/11/2025;39382SP;6:42:51 PM;28650;7:26:45 PM;16060;12590;AM-F-L013939;ENERO;2025
166;1/11/2025;39383SP;6:45:15 PM;30660;7:29:17 PM;15340;15320;AM-F-L502505;ENERO;2025
167;1/11/2025;39384SP;6:46:28 PM;33360;7:15:32 PM;18590;14770;AM-F-L485345;ENERO;2025
168;1/11/2025;39391SP;6:53:31 PM;27260;7:14:14 PM;16300;10960;AM-F-L439346;ENERO;2025
169;1/11/2025;39395SP;7:08:40 PM;27090;7:21:52 PM;16360;10730;AM-F-PP587082;ENERO;2025
170;1/12/2025;39420SP;9:03:03 AM;24820;9:19:04 AM;16110;8710;AM-F-L464762;ENERO;2025
171;1/12/2025;39424SP;9:55:07 AM;28950;10:17:20 AM;15970;12980;AM-F-F019140;ENERO;2025
172;1/12/2025;39425SP;10:00:14 AM;29670;10:16:10 AM;16560;13110;AM-F-L476946;ENERO;2025
173;1/12/2025;39434SP;10:47:18 AM;29880;11:09:45 AM;15280;14600;AM-F-L502505;ENERO;2025
174;1/12/2025;39439SP;10:56:03 AM;35140;11:14:25 AM;18410;16730;AM-F-L485345;ENERO;2025
175;1/12/2025;39446SP;11:22:16 AM;29740;11:40:39 AM;16510;13230;AM-F-L439346;ENERO;2025
176;1/12/2025;39448SP;11:37:16 AM;33280;11:55:06 AM;16080;17200;AM-F-L464762;ENERO;2025
177;1/12/2025;39459SP;12:25:56 PM;27240;12:42:34 PM;16500;10740;AM-F-L476946;ENERO;2025
178;1/12/2025;39468SP;1:07:23 PM;29980;1:30:43 PM;15930;14050;AM-F-F019140;ENERO;2025
179;1/12/2025;39475SP;1:14:22 PM;29630;1:29:05 PM;16280;13350;AM-F-PP587082;ENERO;2025
180;1/12/2025;39478SP;1:21:38 PM;36100;1:41:41 PM;18360;17740;AM-F-L485345;ENERO;2025
181;1/12/2025;39488SP;2:10:54 PM;32150;2:30:59 PM;15240;16910;AM-F-L502505;ENERO;2025
182;1/12/2025;39495SP;2:53:11 PM;29310;3:11:20 PM;16030;13280;AM-F-L464762;ENERO;2025
183;1/12/2025;39496SP;3:01:16 PM;30500;3:19:59 PM;15940;14560;AM-F-L013939;ENERO;2025
184;1/12/2025;39501SP;3:32:18 PM;33270;3:54:29 PM;16510;16760;AM-F-L476946;ENERO;2025
185;1/12/2025;39505SP;3:53:56 PM;27770;4:08:25 PM;16260;11510;AM-F-PP587082;ENERO;2025
186;1/12/2025;39507SP;4:22:47 PM;26650;4:44:31 PM;15900;10750;AM-F-F019140;ENERO;2025
187;1/12/2025;39509SP;4:29:39 PM;29560;4:50:39 PM;18350;11210;AM-F-L485345;ENERO;2025
188;1/12/2025;39512SP;4:49:43 PM;32080;5:16:20 PM;16390;15690;AM-F-L439346;ENERO;2025
189;1/13/2025;39587SP;11:17:21 AM;24650;11:40:04 AM;16180;8470;AM-F-L464762;ENERO;2025
190;1/13/2025;39624SP;12:28:45 PM;25380;12:55:59 PM;16070;9310;AM-F-F019140;ENERO;2025
191;1/13/2025;39626SP;12:32:11 PM;28380;12:58:10 PM;16440;11940;AM-F-L476946;ENERO;2025
192;1/13/2025;39640SP;1:01:38 PM;27960;1:22:38 PM;18460;9500;AM-F-L485345;ENERO;2025
193;1/13/2025;39673SP;2:15:08 PM;26150;2:59:13 PM;15160;10990;AM-F-L502505;ENERO;2025
194;1/13/2025;39676SP;2:19:15 PM;24480;2:47:28 PM;16500;7980;AM-F-PP587082;ENERO;2025
195;1/13/2025;39701SP;3:12:17 PM;24010;3:38:29 PM;16120;7890;AM-F-L464762;ENERO;2025
196;1/13/2025;39720SP;3:44:26 PM;23160;4:11:08 PM;16390;6770;AM-F-L439346;ENERO;2025
197;1/13/2025;39732SP;4:17:10 PM;23970;4:41:49 PM;16020;7950;AM-F-F019140;ENERO;2025
198;1/13/2025;39751SP;5:03:15 PM;31060;5:20:04 PM;18400;12660;AM-F-L485345;ENERO;2025
199;1/13/2025;39761SP;5:30:02 PM;26190;5:46:40 PM;16450;9740;AM-F-PP587082;ENERO;2025
200;1/13/2025;39769SP;5:48:49 PM;25980;6:40:08 PM;16570;9410;AM-F-L476946;ENERO;2025
201;1/13/2025;39773SP;5:56:10 PM;27080;6:55:02 PM;15130;11950;AM-F-L502505;ENERO;2025
202;1/13/2025;39779SP;6:19:15 PM;30370;6:49:13 PM;16070;14300;AM-F-L464762;ENERO;2025
203;1/14/2025;39843SP;8:12:36 AM;26410;8:30:27 AM;16330;10080;AM-F-L439346;ENERO;2025
204;1/14/2025;39849SP;8:47:21 AM;25620;9:12:34 AM;16010;9610;AM-F-F019140;ENERO;2025
205;1/14/2025;39855SP;8:59:17 AM;30100;9:20:34 AM;18420;11680;AM-F-L485345;ENERO;2025
206;1/14/2025;39914SP;12:01:09 PM;27600;12:42:16 PM;16320;11280;AM-F-L439346;ENERO;2025
207;1/14/2025;39963SP;1:12:28 PM;29220;1:52:35 PM;16700;12520;AM-F-L476946;ENERO;2025
208;1/14/2025;40010SP;3:02:30 PM;27480;3:33:11 PM;15410;12070;AM-F-L502505;ENERO;2025
209;1/14/2025;40090SP;6:19:32 PM;30100;6:38:00 PM;16750;13350;AM-F-L476946;ENERO;2025
210;1/14/2025;40093SP;6:22:44 PM;32500;6:41:02 PM;15990;16510;AM-F-L464762;ENERO;2025
211;1/14/2025;40116SP;7:14:30 PM;24570;8:10:15 PM;15390;9180;AM-F-L502505;ENERO;2025
212;1/15/2025;40163SP;7:46:18 AM;27180;8:03:47 AM;16490;10690;AM-F-L439346;ENERO;2025
213;1/15/2025;40174SP;9:01:39 AM;27270;9:20:07 AM;18280;8990;AM-F-L485345;ENERO;2025
214;1/15/2025;40186SP;9:42:45 AM;25200;10:03:25 AM;16580;8620;AM-F-L013939;ENERO;2025
215;1/15/2025;40191SP;9:55:12 AM;30390;10:18:35 AM;16630;13760;AM-F-L476946;ENERO;2025
216;1/15/2025;40323SP;2:34:22 PM;26480;2:56:05 PM;16540;9940;AM-F-L013939;ENERO;2025
217;1/15/2025;40357SP;3:42:44 PM;27270;4:03:50 PM;16580;10690;AM-F-L476946;ENERO;2025
218;1/15/2025;40388SP;4:35:36 PM;28040;4:52:09 PM;18410;9630;AM-F-L485345;ENERO;2025
219;1/15/2025;40434SP;6:35:17 PM;27650;6:55:27 PM;16360;11290;AM-F-L439346;ENERO;2025
220;1/15/2025;40439SP;7:07:06 PM;24870;7:19:57 PM;16240;8630;AM-F-PP587082;ENERO;2025
221;1/16/2025;40506SP;9:59:16 AM;27610;10:40:11 AM;16540;11070;AM-F-L476946;ENERO;2025
222;1/16/2025;40519SP;10:38:46 AM;25840;11:07:38 AM;15320;10520;AM-F-L502505;ENERO;2025
223;1/16/2025;40552SP;11:32:11 AM;27600;12:23:08 PM;16040;11560;AM-F-F019140;ENERO;2025
224;1/16/2025;40581SP;12:34:33 PM;25470;1:28:47 PM;16290;9180;AM-F-L439346;ENERO;2025
225;1/16/2025;40613SP;1:28:22 PM;26880;2:23:27 PM;16480;10400;AM-F-L013939;ENERO;2025
226;1/16/2025;40616SP;1:31:13 PM;25630;2:20:12 PM;16420;9210;AM-F-PP587082;ENERO;2025
227;1/16/2025;40640SP;2:10:23 PM;27420;3:04:18 PM;16500;10920;AM-F-L476946;ENERO;2025
228;1/16/2025;40669SP;3:07:52 PM;23960;3:53:52 PM;15370;8590;AM-F-L502505;ENERO;2025
229;1/16/2025;40713SP;5:01:40 PM;31150;5:21:04 PM;18310;12840;AM-F-L485345;ENERO;2025
230;1/16/2025;40720SP;5:24:57 PM;26610;5:43:33 PM;16490;10120;AM-F-L439346;ENERO;2025
231;1/16/2025;40739SP;6:13:43 PM;26740;6:32:21 PM;16470;10270;AM-F-L476946;ENERO;2025
232;1/16/2025;40762SP;7:06:51 PM;24600;7:28:38 PM;16060;8540;AM-F-L464762;ENERO;2025
233;1/17/2025;40824SP;9:10:37 AM;22980;10:00:22 AM;15250;7730;AM-F-L502505;ENERO;2025
234;1/17/2025;40850SP;10:32:50 AM;24980;10:56:02 AM;16430;8550;AM-F-L439346;ENERO;2025
235;1/17/2025;40921SP;12:27:21 PM;24970;1:18:31 PM;16450;8520;AM-F-L013939;ENERO;2025
236;1/17/2025;40922SP;12:29:14 PM;25230;1:20:20 PM;16670;8560;AM-F-L476946;ENERO;2025
237;1/17/2025;40929SP;12:48:40 PM;25700;1:50:20 PM;15930;9770;AM-F-F019140;ENERO;2025
238;1/17/2025;40948SP;1:22:21 PM;27640;1:55:40 PM;18420;9220;AM-F-L485345;ENERO;2025
239;1/17/2025;40969SP;1:52:11 PM;24670;2:29:19 PM;16360;8310;AM-F-PP587082;ENERO;2025
